PCON11CD,ConstituencyName,Winner17,Winner19,BRX,BRX_pct,CHUK,CHUK_pct,CON,CON_pct,GRN,GRN_pct,LAB,LAB_pct,LD,LD_pct,Other,Other_pct,PC,PC_pct,SNP,SNP_pct,UKIP,UKIP_pct,TotalVotes,Notes
E14000773,Kingston upon Hull West and Hessle,Labour,Brexit Party,6671,0.4712489404,270,0.01907318452,760,0.05368748234,934,0.06597909014,2572,0.1816897429,1536,0.1085052275,527,0.03722803052,0,0,0,0,888,0.06272958463,14156,
E14000774,Kingswood,Conservative,Brexit Party,9474,0.4129724075,637,0.02776688026,2261,0.09855716839,3246,0.1414933961,1959,0.08539296456,4413,0.1923630182,107,0.004664138442,0,0,0,0,844,0.03679002659,22941,
E14000775,Knowsley,Labour,Labour,4826,0.2512363996,447,0.02327034203,329,0.0171273882,2564,0.1334790983,8068,0.420011453,1566,0.08152428549,811,0.04221979281,0,0,0,0,598,0.03113124056,19209,
E14000776,Lancaster and Fleetwood,Labour,Brexit Party,7724,0.2919343866,604,0.02282863406,2125,0.08031597248,5862,0.2215586968,3130,0.118300703,4808,0.1817219745,1071,0.04047925013,0,0,0,0,1133,0.04282258674,26458,
E14000777,Leeds Central,Labour,Labour,7368,0.2099564016,656,0.01869318668,962,0.02741287436,7423,0.2115236657,9767,0.2783176132,4734,0.1348986977,2766,0.07881913772,0,0,0,0,1418,0.04040691876,35093,
E14000778,Leeds East,Labour,Brexit Party,6298,0.3426177783,383,0.02083560004,1322,0.07191818083,1376,0.07485583723,6080,0.3307583506,1847,0.1004787292,331,0.01800674573,0,0,0,0,745,0.04052877815,18382,
E14000779,Leeds North East,Labour,Liberal Democrat,4591,0.2025768874,801,0.0353439527,2108,0.09301504655,3112,0.1373163306,5255,0.2318757446,6178,0.2726029211,244,0.01076644751,0,0,0,0,374,0.01650266955,22663,
E14000780,Leeds North West,Labour,Green,6713,0.2234463935,613,0.02040408747,1524,0.05072729088,7803,0.2597277236,1989,0.06620510601,7392,0.2460473322,2916,0.09706087941,0,0,0,0,1093,0.03638118697,30043,
E14000781,Leeds West,Labour,Brexit Party,5912,0.2801497417,476,0.02255603469,982,0.0465336682,3983,0.1887409373,5871,0.27820689,2589,0.1226839786,528,0.02502013932,0,0,0,0,761,0.03606122352,21103,
E14000782,Leicester East,Labour,Labour,3331,0.1360480314,429,0.01752164679,2098,0.08568861297,872,0.03561509557,15150,0.6187714426,1921,0.07845940206,83,0.003389968959,0,0,0,0,601,0.02454664271,24484,
E14000783,Leicester South,Labour,Labour,4185,0.1477128335,640,0.02258929832,1732,0.06113228858,3688,0.1301708316,11475,0.4050190597,5550,0.1958915714,193,0.006812085275,0,0,0,0,869,0.03067203163,28332,
E14000784,Leicester West,Labour,Labour,3951,0.2151374898,540,0.02940375715,1440,0.07841001906,1943,0.1057990743,6824,0.3715763681,2859,0.1556765587,77,0.004192757964,0,0,0,0,731,0.03980397495,18365,
E14000785,Leigh,Labour,Brexit Party,8893,0.4258895647,676,0.03237392845,1179,0.05646281308,1866,0.08936353623,3805,0.1822230736,2273,0.1088549399,1069,0.05119486615,0,0,0,0,1120,0.05363727791,20881,
E14000786,Lewes,Conservative,Brexit Party,9835,0.3055201764,1254,0.03895498742,2558,0.079463204,6757,0.2099033891,1599,0.04967226865,9469,0.294150539,178,0.005529495822,0,0,0,0,540,0.01677487497,32191,
E14000787,Lewisham East,Labour,Liberal Democrat,4015,0.1530281663,1515,0.05774288219,1095,0.04173495445,3862,0.1471967069,6831,0.2603575104,7508,0.2861607653,930,0.0354461257,0,0,0,0,481,0.01833288867,26237,
E14000788,Lewisham West and Penge,Labour,Liberal Democrat,4822,0.1621712518,1767,0.05942691868,1752,0.05892244569,5476,0.1841662743,6222,0.2092553979,8260,0.277796462,945,0.03178179861,0,0,0,0,489,0.0164458196,29734,
E14000789,"Lewisham, Deptford",Labour,Liberal Democrat,2884,0.08412087271,2008,0.05856959515,899,0.02622214444,8509,0.2481915762,9200,0.2683467507,9373,0.2733928363,1051,0.03065569945,0,0,0,0,360,0.01050052503,34284,
E14000790,Leyton and Wanstead,Labour,Labour,3578,0.1209151431,1533,0.05180629245,1808,0.06109965868,5060,0.1709979386,8535,0.2884322936,7830,0.264607482,843,0.02848839174,0,0,0,0,403,0.01361900578,29591,
E14000791,Lichfield,Conservative,Brexit Party,11176,0.4263208087,989,0.03772649247,3160,0.1205416746,2971,0.1133320618,1363,0.0519931337,5320,0.2029372497,0,0,0,0,0,0,1236,0.04714857906,26215,
E14000792,Lincoln,Labour,Brexit Party,9078,0.3935151069,660,0.02860982271,2071,0.08977415579,2763,0.1197711214,3202,0.1388009883,3890,0.1686245611,364,0.0157787507,0,0,0,0,1040,0.04508214487,23069,
E14000793,"Liverpool, Riverside",Labour,Labour,3444,0.121846807,665,0.02352733062,357,0.0126304617,6885,0.2435874757,8495,0.3005483814,6089,0.2154254378,1717,0.06074650628,0,0,0,0,612,0.02165222006,28265,
E14000794,"Liverpool, Walton",Labour,Labour,3566,0.2182374541,305,0.01866585067,262,0.01603427173,1340,0.08200734394,9034,0.552876377,1237,0.07570379437,169,0.01034271726,0,0,0,0,426,0.02607099143,16340,
E14000795,"Liverpool, Wavertree",Labour,Labour,3025,0.1472377707,493,0.02399610611,397,0.01932343636,3143,0.1529812606,9033,0.4396690192,3860,0.1878802628,278,0.01353127282,0,0,0,0,315,0.01533219761,20545,
E14000796,"Liverpool, West Derby",Labour,Labour,3961,0.2560936187,384,0.02482705114,429,0.0277364712,1505,0.09730393742,6816,0.4406801578,1764,0.1140492662,191,0.01234887179,0,0,0,0,418,0.02702527963,15467,
E14000797,Loughborough,Conservative,Brexit Party,7927,0.31081399,888,0.03481806775,2639,0.1034739649,4083,0.1600925345,3067,0.1202556462,5552,0.2176913425,258,0.01011606023,0,0,0,0,1090,0.04273839398,25504,
E14000798,Louth and Horncastle,Conservative,Brexit Party,14504,0.5282826443,707,0.02575122928,3296,0.1200509925,1978,0.07204516482,1548,0.05638317246,3394,0.1236204699,318,0.01158258969,0,0,0,0,1712,0.0623565835,27455,
E14000799,Ludlow,Conservative,Brexit Party,10577,0.3983504067,938,0.03532690569,2850,0.1073365472,3518,0.1324947273,1248,0.04700210907,6294,0.2370442904,0,0,0,0,0,0,1127,0.04244501356,26552,
E14000800,Luton North,Labour,Brexit Party,5537,0.3199098683,563,0.03252831061,1516,0.08758955396,1113,0.06430552346,5396,0.3117633464,2422,0.13993529,140,0.008088745089,0,0,0,0,622,0.0359371389,17308,
E14000801,Luton South,Labour,Labour,5361,0.2651991096,639,0.03161019045,1299,0.06425921346,1665,0.08236458076,7557,0.3738313134,2867,0.1418253772,163,0.008063319317,0,0,0,0,665,0.03289636409,20215,
E14000802,Macclesfield,Conservative,Brexit Party,8764,0.3077031107,1069,0.03753247665,3112,0.10926199,4454,0.1563794677,2361,0.08289445966,7492,0.2630433256,486,0.01706340847,0,0,0,0,744,0.02612176111,28482,
E14000803,Maidenhead,Conservative,Liberal Democrat,8678,0.2951499898,1485,0.05050676825,3331,0.1132916128,3542,0.1204679954,1376,0.04679953745,10393,0.3534793551,185,0.006292088974,0,0,0,0,410,0.01394462962,29402,
E14000804,Maidstone and The Weald,Conservative,Brexit Party,13033,0.4377162049,1097,0.03684298908,3436,0.1153988245,3121,0.1048194794,1614,0.05420654912,6639,0.2229722922,193,0.006481947943,0,0,0,0,642,0.02156171285,29775,
E14000805,Makerfield,Labour,Brexit Party,9057,0.4341594363,638,0.03058338526,1111,0.05325727434,1794,0.08599779493,3862,0.1851301472,2136,0.1023920234,1100,0.05272997459,0,0,0,0,1163,0.05574996405,20861,
E14000806,Maldon,Conservative,Brexit Party,12333,0.4744191414,889,0.03419756886,2723,0.1047468841,2437,0.09374519157,1043,0.04012155716,5419,0.2084551469,205,0.007885828589,0,0,0,0,947,0.03642868134,25996,
E14000807,Manchester Central,Labour,Labour,4133,0.1271418464,714,0.02196449995,971,0.02987048943,7780,0.2393330667,11015,0.3388500938,5997,0.184483342,1099,0.03380810287,0,0,0,0,799,0.02457932138,32507,
E14000808,"Manchester, Gorton",Labour,Labour,3000,0.1260239445,337,0.01415668977,514,0.0215921025,3315,0.1392564587,10656,0.447637051,3875,0.1627809284,1402,0.05889519009,0,0,0,0,705,0.02961562697,23805,
E14000809,"Manchester, Withington",Labour,Liberal Democrat,2566,0.09929572015,824,0.03188607693,913,0.03533008281,6600,0.255398189,5570,0.2155405928,8329,0.3223047752,665,0.02573330238,0,0,0,0,376,0.01454995743,25842,
E14000810,Mansfield,Conservative,Brexit Party,11108,0.5022380974,743,0.03359406791,1660,0.07505538726,1313,0.05936609848,3425,0.1548582538,1964,0.08880047023,385,0.01740742415,0,0,0,0,1519,0.06868020075,22117,
E14000811,Meon Valley,Conservative,Brexit Party,11359,0.4160958277,1028,0.03765705704,3236,0.1185391406,2642,0.09678010184,863,0.03161287959,7397,0.2709623063,171,0.006263965713,0,0,0,0,605,0.02216198396,27299,
E14000812,Meriden,Conservative,Brexit Party,10557,0.3869017078,961,0.0352195265,3070,0.1125119109,3558,0.1303965404,2261,0.08286300667,5751,0.2107674265,0,0,0,0,0,0,1129,0.04137653009,27286,
E14000813,Mid Bedfordshire,Conservative,Brexit Party,11273,0.3545303016,1554,0.04887253514,4100,0.128942982,4451,0.1399817593,1553,0.04884108564,7499,0.2358398591,256,0.008051074001,0,0,0,0,1111,0.03494040318,31797,
E14000814,Mid Derbyshire,Conservative,Brexit Party,8945,0.3497692969,867,0.03390161883,3018,0.1180104794,3377,0.1320481739,1762,0.06889809963,6264,0.2449362634,145,0.005669820912,0,0,0,0,1195,0.04672714476,25574,
E14000815,Mid Dorset and North Poole,Conservative,Brexit Party,10562,0.4424801005,686,0.02873900293,2347,0.09832425639,3110,0.1302890658,954,0.03996648513,5207,0.2181399246,134,0.005613741098,0,0,0,0,869,0.03640552995,23870,
E14000816,Mid Norfolk,Conservative,Brexit Party,12560,0.431897115,877,0.03015714728,3763,0.1293972009,3780,0.129981775,1508,0.05185516316,5076,0.1745469551,287,0.009868986624,0,0,0,0,1233,0.0423988171,29081,
E14000817,Mid Sussex,Conservative,Brexit Party,10567,0.3259709412,1714,0.0528734923,3040,0.09377795601,4836,0.1491809853,1491,0.04599438566,10021,0.3091279267,226,0.006971650677,0,0,0,0,521,0.01607181417,32417,
E14000818,Mid Worcestershire,Conservative,Brexit Party,12283,0.4176186591,1228,0.04175166599,4311,0.1465728274,3162,0.1075071399,1529,0.05198558412,5513,0.1874405005,0,0,0,0,0,0,1386,0.04712362301,29412,
E14000819,Middlesbrough,Labour,Brexit Party,6441,0.4186817473,790,0.05135205408,639,0.04153666147,908,0.05902236089,4084,0.2654706188,1525,0.09912896516,0,0,0,0,0,0,997,0.0648075923,15384,
E14000820,Middlesbrough South and East Cleveland,Conservative,Brexit Party,9564,0.4751589825,1125,0.05589228935,1353,0.06721979332,1278,0.0634936407,2088,0.103736089,3452,0.1715023847,0,0,0,0,0,0,1268,0.06299682035,20128,
E14000821,Milton Keynes North,Conservative,Brexit Party,9910,0.3196877319,1258,0.04058195426,2641,0.08519629665,3724,0.1201329075,4573,0.1475208878,7891,0.2545565986,246,0.007935739863,0,0,0,0,757,0.02442014259,30999,
E14000822,Milton Keynes South,Conservative,Brexit Party,10707,0.3519029777,1219,0.04006441859,3034,0.09971734701,3078,0.1011634786,4134,0.135870637,7105,0.2335173864,279,0.009169788996,0,0,0,0,869,0.02856109906,30426,
E14000823,Mitcham and Morden,Labour,Labour,5689,0.1835812708,1542,0.04975959211,2597,0.08380393043,2966,0.09571138146,9391,0.3030430153,6766,0.2183355384,2038,0.06576527155,0,0,0,0,815,0.02629965472,30989,Amended on 10th June following receipt of ward totals from Cllr Anthony Fairclough. Figures exclude postal votes.
E14000824,Mole Valley,Conservative,Liberal Democrat,10941,0.3312342951,1425,0.04314129151,3712,0.1123792801,3388,0.1025703127,861,0.02606642245,11952,0.3618419061,185,0.005600799249,0,0,0,0,567,0.01716569283,33031,
E14000825,Morecambe and Lunesdale,Conservative,Brexit Party,8004,0.3902296329,573,0.02793622934,1772,0.08639266735,2688,0.1310516308,3134,0.1527960607,3518,0.1715177222,137,0.006679342792,0,0,0,0,685,0.03339671396,20511,
E14000826,Morley and Outwood,Conservative,Brexit Party,9404,0.4531174713,599,0.02886190614,1810,0.08721210369,1743,0.08398381035,2982,0.1436831454,2564,0.1235424496,736,0.03546304327,0,0,0,0,917,0.04418425364,20754,
E14000827,New Forest East,Conservative,Brexit Party,12086,0.4647746501,951,0.03657129672,3115,0.1197892632,2719,0.1045608368,1047,0.04026303646,5187,0.1994693124,180,0.006922011998,0,0,0,0,719,0.02764959237,26004,
E14000828,New Forest West,Conservative,Brexit Party,11768,0.4177938723,866,0.03074519828,3351,0.1189690063,3586,0.1273121028,793,0.02815351298,6966,0.2473106827,205,0.007278020378,0,0,0,0,632,0.02243760429,28167,
E14000829,Newark,Conservative,Brexit Party,10845,0.3748315073,1105,0.03819168424,3703,0.1279853455,3295,0.1138838005,2670,0.09228216915,5865,0.2027097086,281,0.009712093457,0,0,0,0,1169,0.04040369129,28933,
E14000830,Newbury,Conservative,Brexit Party,10876,0.332457052,1360,0.04157241548,4252,0.1299749343,4263,0.1303111818,1081,0.03304395672,10068,0.3077581464,210,0.006419270037,0,0,0,0,605,0.0184936113,32714,
E14000831,Newcastle upon Tyne Central,Labour,Labour,4955,0.2193934027,824,0.0364843923,1053,0.0466238654,1940,0.08589771973,8269,0.366127961,4456,0.1972990923,0,0,0,0,0,0,1088,0.04817356653,22585,
E14000832,Newcastle upon Tyne East,Labour,Liberal Democrat,5783,0.247105072,864,0.0369183438,912,0.0389693629,3597,0.1536982438,4426,0.1891210529,6518,0.278511302,0,0,0,0,0,0,1304,0.05571935222,23403,
E14000833,Newcastle upon Tyne North,Labour,Brexit Party,7591,0.3534972525,1058,0.0492688833,1668,0.0776753283,1092,0.05085219335,3887,0.181009593,5175,0.2409891031,0,0,0,0,0,0,1003,0.04670764646,21474,
E14000834,Newcastle-under-Lyme,Labour,Brexit Party,9352,0.422231252,689,0.03110749921,1964,0.08867217482,2303,0.1039776062,3187,0.1438891146,3301,0.1490360739,0,0,0,0,0,0,1353,0.06108627929,22149,
E14000835,Newton Abbot,Conservative,Brexit Party,12685,0.4376401587,711,0.02452992927,2122,0.07321028118,4688,0.1617388304,1346,0.04643781266,6285,0.2168362946,247,0.008521649129,0,0,0,0,900,0.03105054338,28985,
E14000836,"Normanton, Pontefract and Castleford",Labour,Brexit Party,11541,0.4795362945,446,0.01853159929,1421,0.05904350355,1609,0.06685502971,3954,0.1642913533,1857,0.07715959613,1628,0.06764449246,0,0,0,0,1610,0.06689658038,24067,
E14000837,North Cornwall,Conservative,Brexit Party,12578,0.4533756263,650,0.02342933353,2340,0.08434560069,4272,0.153984789,1803,0.06498936669,4778,0.172223624,225,0.008110153913,0,0,0,0,1096,0.03950546084,27743,
E14000838,North Devon,Conservative,Brexit Party,12077,0.4266134445,563,0.01988766823,2408,0.08506128793,4261,0.1505175033,1101,0.03889222509,6587,0.2326821859,266,0.009396305062,0,0,0,0,1046,0.03694938006,28309,
E14000839,North Dorset,Conservative,Brexit Party,13542,0.4342193863,833,0.02670984705,3735,0.1197614391,4013,0.1286754096,1174,0.03764389008,6515,0.2089011447,250,0.00801616058,0,0,0,0,1126,0.03610478725,31187,
E14000840,North Durham,Labour,Brexit Party,8877,0.4345080764,861,0.04214390602,1444,0.070680372,1184,0.05795398923,4103,0.2008321096,2713,0.1327949094,0,0,0,0,0,0,1248,0.0610866373,20430,
E14000841,North East Bedfordshire,Conservative,Brexit Party,11033,0.3690707165,1401,0.04686559176,3431,0.1147721951,3421,0.1144376798,1685,0.05636582592,7668,0.2565063223,212,0.007091724092,0,0,0,0,1042,0.03485649294,29894,
E14000842,North East Cambridgeshire,Conservative,Brexit Party,13190,0.5021892252,838,0.03190557777,3317,0.1262897392,2288,0.0871121264,1534,0.05840472111,3417,0.1300970874,270,0.01027984009,0,0,0,0,1413,0.05379782981,26265,
E14000843,North East Derbyshire,Conservative,Brexit Party,10195,0.4241554335,718,0.02987185888,2492,0.1036778166,2350,0.09777001165,3051,0.1269345981,3817,0.1588034615,180,0.00748876685,0,0,0,0,1234,0.05133965718,24036,
E14000844,North East Hampshire,Conservative,Brexit Party,10486,0.334129943,1590,0.05066437243,3962,0.1262466941,3570,0.1137558551,817,0.02603320269,10170,0.3240607972,254,0.008093553835,0,0,0,0,534,0.01701558168,31383,
E14000845,North East Hertfordshire,Conservative,Brexit Party,9247,0.322746152,1094,0.03818365851,3203,0.1117936547,3916,0.136679348,1945,0.06788593766,8182,0.2855746745,279,0.009737880004,0,0,0,0,785,0.02739869464,28651,
E14000846,North East Somerset,Conservative,Brexit Party,9498,0.3657296881,780,0.03003465537,2380,0.09164420485,3498,0.1346938776,1333,0.05132845591,7687,0.2959953793,62,0.002387370042,0,0,0,0,731,0.02814786292,25970,
E14000847,North Herefordshire,Conservative,Brexit Party,10940,0.3852519632,1194,0.04204669507,3137,0.1104694158,4601,0.1620241575,865,0.03046096419,6439,0.2267493045,0,0,0,0,0,0,1221,0.04299749974,28397,
E14000848,North Norfolk,Lib Dem,Brexit Party,11398,0.4138106303,642,0.02330816149,2488,0.09032820215,2851,0.1035071159,1020,0.03703165844,7780,0.2824571595,265,0.009620970084,0,0,0,0,1100,0.03993610224,27544,
E14000849,North Shropshire,Conservative,Brexit Party,12194,0.4206132938,1039,0.03583870856,3112,0.1073436584,3279,0.1131040668,2835,0.09778896899,5137,0.1771929219,0,0,0,0,0,0,1396,0.04815287503,28991,
E14000850,North Somerset,Conservative,Brexit Party,11055,0.332731377,1249,0.03759217457,2605,0.07840481565,6185,0.1861550038,1177,0.03542513168,9894,0.2977878104,262,0.007885628292,0,0,0,0,799,0.02404815651,33225,
E14000851,North Swindon,Conservative,Brexit Party,10936,0.3942890107,1012,0.03648687626,3005,0.1083429478,3374,0.121646957,3434,0.1238102106,4471,0.1611984425,285,0.01027545428,0,0,0,0,1221,0.0440222094,27736,
E14000852,North Thanet,Conservative,Brexit Party,12443,0.5231228454,836,0.03514672496,2138,0.08988480619,2255,0.09480366602,2114,0.0888758093,3144,0.1321785924,97,0.004078029093,0,0,0,0,759,0.03190952661,23786,
E14000853,North Tyneside,Labour,Brexit Party,9182,0.3628388524,922,0.03643404726,1799,0.07108986011,1703,0.06729629337,7022,0.2774836007,3055,0.1207223583,0,0,0,0,0,0,1624,0.06417450407,25306,
E14000854,North Warwickshire,Conservative,Brexit Party,11455,0.4924763543,687,0.02953568358,2567,0.110361135,1848,0.07944969905,2575,0.1107050731,2543,0.1093293207,0,0,0,0,0,0,1585,0.06814273431,23260,
E14000855,North West Cambridgeshire,Conservative,Brexit Party,13813,0.4075713316,1391,0.04104334484,3985,0.1175828391,4106,0.1211531085,2372,0.06998908265,6777,0.1999645924,281,0.008291286772,0,0,0,0,1167,0.03443392051,33891,
E14000856,North West Durham,Labour,Brexit Party,8788,0.3965167171,999,0.04507512521,1411,0.06366466634,1809,0.08162252403,4107,0.1853088481,3883,0.1752019131,0,0,0,0,0,0,1166,0.0526102062,22163,
E14000857,North West Hampshire,Conservative,Brexit Party,12062,0.3965284855,1265,0.04158585095,3748,0.1232124659,3424,0.1125612282,1376,0.04523488609,7512,0.2469509188,280,0.009204773332,0,0,0,0,753,0.02475426543,30419,
E14000858,North West Leicestershire,Conservative,Brexit Party,11019,0.4331538189,999,0.03927041157,2873,0.1129368293,2520,0.09906049766,2350,0.09237784504,4168,0.1638429184,218,0.008569519242,0,0,0,0,1292,0.05078815991,25439,
E14000859,North West Norfolk,Conservative,Brexit Party,10847,0.4506814027,877,0.03643842446,2701,0.1122236995,2867,0.1191208243,1802,0.07487119827,3703,0.1538557421,223,0.009265414658,0,0,0,0,1047,0.04350174506,24068,
E14000860,North Wiltshire,Conservative,Brexit Party,10717,0.3610849057,1027,0.03460242588,3396,0.1144204852,4412,0.1486522911,1032,0.03477088949,7909,0.2664757412,290,0.009770889488,0,0,0,0,896,0.03018867925,29680,
E14000861,Northampton North,Conservative,Brexit Party,8545,0.3850833709,873,0.03934204597,2119,0.09549346553,2481,0.1118071203,3478,0.156737269,3335,0.1502929247,217,0.009779179811,0,0,0,0,1142,0.0514646237,22190,
E14000862,Northampton South,Conservative,Brexit Party,8075,0.3658978658,1002,0.04540305406,2251,0.1019982781,2204,0.09986859396,3944,0.1787122208,3406,0.1543341339,158,0.007159363813,0,0,0,0,1029,0.04662648965,22069,
E14000863,Norwich North,Conservative,Brexit Party,8565,0.3826051997,684,0.03055481104,2054,0.09175377468,2885,0.1288751899,3247,0.1450460109,3927,0.1754221388,148,0.006611274904,0,0,0,0,876,0.03913160011,22386,
E14000864,Norwich South,Labour,Green,5988,0.2006097357,949,0.03179335991,1677,0.05618278669,8302,0.2781332708,4155,0.1392006432,7811,0.2616838085,240,0.008040470368,0,0,0,0,727,0.02435592482,29849,
E14000865,Nottingham East,Labour,Labour,3894,0.1962009372,790,0.03980450446,903,0.04549806016,2964,0.1493424699,7565,0.3811659193,3029,0.1526175241,69,0.003476595959,0,0,0,0,632,0.03184360357,19847,
E14000866,Nottingham North,Labour,Labour,5512,0.3433626113,557,0.03469756432,1083,0.06746402542,986,0.06142154114,5858,0.364916215,1276,0.07948670031,17,0.001058992089,0,0,0,0,765,0.04765464399,16053,
E14000867,Nottingham South,Labour,Brexit Party,6392,0.2523390312,835,0.03296356243,1664,0.06569026095,4764,0.1880699538,4771,0.1883462951,5143,0.2030318582,389,0.01535667759,0,0,0,0,1373,0.05420236074,25331,
E14000868,Nuneaton,Conservative,Brexit Party,9627,0.4368561964,710,0.03221854154,1840,0.08349593865,2128,0.09656486818,3543,0.1607750601,2895,0.1313699687,0,0,0,0,0,0,1293,0.05867404819,22037,
E14000869,Old Bexley and Sidcup,Conservative,Brexit Party,11227,0.4406892762,979,0.0384283247,2981,0.1170120898,1948,0.0764641231,2283,0.08961375412,3982,0.1563039724,885,0.03473857748,0,0,0,0,1190,0.04671062961,25476,
E14000870,Oldham East and Saddleworth,Labour,Labour,7076,0.2910496874,522,0.02147087858,1197,0.04923494571,2266,0.09320500165,7566,0.3112043435,3601,0.1481161566,1091,0.04487495887,0,0,0,0,993,0.04084402764,24312,
E14000871,Oldham West and Royton,Labour,Labour,6587,0.2876293612,387,0.01689882538,1055,0.0460678573,1489,0.0650189948,9110,0.3977992227,2145,0.09366403214,1042,0.0455001965,0,0,0,0,1087,0.04746517619,22901,
E14000872,Orpington,Conservative,Brexit Party,11042,0.3867058906,1275,0.04465223787,3203,0.1121734258,2680,0.09385725292,1865,0.06531484205,6631,0.2322266583,975,0.03414582896,0,0,0,0,883,0.03092386356,28554,
E14000873,Oxford East,Labour,Liberal Democrat,4493,0.1456685255,1154,0.03741408378,890,0.02885488264,7604,0.2465309298,5666,0.1836986124,10375,0.3363701206,220,0.007132667618,0,0,0,0,443,0.01436259888,30844,
E14000874,Oxford West and Abingdon,Lib Dem,Liberal Democrat,9174,0.2212575067,1666,0.0401804018,3679,0.08872971083,6119,0.1475773581,1962,0.04731929672,18167,0.4381496756,159,0.00383474423,0,0,0,0,535,0.01290307021,41463,
E14000875,Pendle,Conservative,Brexit Party,7609,0.3442207645,353,0.01596923773,2786,0.1260348337,1629,0.07369373445,5765,0.2608007238,2325,0.1051798236,742,0.03356706627,0,0,0,0,896,0.04053381588,22105,
E14000876,Penistone and Stocksbridge,Labour,Brexit Party,9448,0.4838924456,530,0.0271446863,1123,0.05751600512,2151,0.1101664533,1802,0.09229193342,2849,0.145915493,737,0.03774647887,0,0,0,0,885,0.04532650448,19525,
E14000877,Penrith and The Border,Conservative,Brexit Party,9049,0.3721264959,668,0.02747049389,3085,0.1268659785,3450,0.1418760538,1429,0.05876547271,5168,0.2125262162,660,0.02714150594,0,0,0,0,807,0.03318665954,24317,
E14000878,Peterborough,Labour,Brexit Party,9107,0.3695422821,663,0.02690310015,2450,0.09941567927,2463,0.09994319104,5525,0.2241925012,3280,0.1330952767,220,0.00892712222,0,0,0,0,936,0.03798084727,24644,
E14000879,"Plymouth, Moor View",Conservative,Brexit Party,10667,0.5004926571,573,0.02688499977,1925,0.09032046169,1696,0.07957584573,3111,0.14596725,2080,0.09759301835,110,0.005161169239,0,0,0,0,1152,0.05405151785,21313,
E14000880,"Plymouth, Sutton and Devonport",Labour,Brexit Party,9745,0.340222742,833,0.02908214922,1727,0.06029396362,5887,0.205530147,3807,0.1329120553,4987,0.1741088573,446,0.01557099466,0,0,0,0,1210,0.04224417833,28643,
E14000881,Poole,Conservative,Brexit Party,10677,0.4216158585,860,0.03395987996,2111,0.08335965882,3482,0.1374980256,1303,0.05145316696,5868,0.2317169483,69,0.002724688043,0,0,0,0,955,0.03771126204,25324,
E14000882,Poplar and Limehouse,Labour,Labour,3304,0.1060776319,1747,0.05608886891,1660,0.0532956625,2882,0.0925289755,11861,0.3808071403,8490,0.2725784185,730,0.02343724917,0,0,0,0,472,0.01515394741,31147,
E14000883,Portsmouth North,Conservative,Brexit Party,10310,0.485931093,704,0.03318093981,1853,0.08733562709,1629,0.07677805533,2172,0.1023707404,3771,0.1777348353,70,0.003299241175,0,0,0,0,708,0.03336946788,21217,
E14000884,Portsmouth South,Labour,Brexit Party,8005,0.3176713362,763,0.03027897932,1515,0.06012143339,4240,0.1682606453,2777,0.1102027858,6830,0.2710425017,274,0.01087344736,0,0,0,0,795,0.03154887099,25199,
E14000885,Preston,Labour,Labour,5308,0.2415472127,328,0.01492605233,973,0.04427758817,1920,0.08737201365,9041,0.4114220705,2570,0.1169510808,979,0.04455062571,0,0,0,0,856,0.03895335609,21975,
E14000886,Pudsey,Conservative,Brexit Party,6994,0.3344011475,743,0.03552474301,1932,0.09237389433,2819,0.1347836481,2687,0.1284723882,4851,0.2319387999,278,0.01329189577,0,0,0,0,611,0.02921348315,20915,
E14000887,Putney,Conservative,Liberal Democrat,4224,0.1398351376,2104,0.0696527295,3111,0.1029893733,3600,0.119177674,3766,0.124673089,11741,0.3886847419,1268,0.04197702519,0,0,0,0,392,0.01297712451,30207,
E14000888,Rayleigh and Wickford,Conservative,Brexit Party,15169,0.5465321564,880,0.03170599892,2770,0.09980183751,2423,0.08729958566,1318,0.04748693929,3659,0.1318321023,319,0.01149342461,0,0,0,0,1218,0.04388398487,27755,
E14000889,Reading East,Labour,Liberal Democrat,6776,0.2162921348,1497,0.04778472932,2509,0.0800881001,5772,0.1842441267,4116,0.1313840654,9789,0.3124680797,371,0.01184244127,0,0,0,0,499,0.01592824311,31328,
E14000890,Reading West,Conservative,Brexit Party,8055,0.3246413026,1081,0.04356762857,2564,0.103337095,3211,0.1294131872,3766,0.1517813961,5477,0.2207399645,127,0.005118491053,0,0,0,0,531,0.02140093503,24812,
E14000891,Redcar,Labour,Brexit Party,9599,0.5057961851,697,0.03672673622,1280,0.06744651702,910,0.04795025819,3038,0.1600800927,1970,0.1038044051,0,0,0,0,0,0,1485,0.07824849826,18978,
E14000892,Redditch,Conservative,Brexit Party,8871,0.4230127319,876,0.04177197082,2518,0.1200705736,1897,0.09045825187,2371,0.1130608936,3217,0.1534023175,0,0,0,0,0,0,1220,0.0581755758,20971,
E14000893,Reigate,Conservative,Brexit Party,10263,0.3314066133,1479,0.04775897701,3515,0.1135042625,4475,0.1445040041,1655,0.05344226298,8733,0.282000775,231,0.007459312839,0,0,0,0,617,0.0199237923,30968,
E14000894,Ribble Valley,Conservative,Brexit Party,11272,0.4103086779,743,0.02704571928,3356,0.1221607455,2991,0.1088744904,2565,0.09336779266,4836,0.1760337798,696,0.02533488643,0,0,0,0,1011,0.03680110658,27472,
